Department,Millesime,Indicateur,Valeur
59,2023,Logements,1271470
59,2023,LogementsVacants,89917
59,2023,Naissances,27488
59,2023,NiveauVieMedian,23810
59,2023,Pop65Plus,474513
59,2023,PopUnAnPlus,2586613
59,2023,Population,2615635
59,2023,PopulationLegale,2615635
59,2023,RPMaisons,762702
59,2023,RPProprietaires,626597
59,2023,RPProprietaires65Plus,212901
59,2023,RPTotalAge,1157844
59,2023,ResidencesPrincipales,1157844
59,2023,TauxPauvrete,21
59,2024,Deces,23129
59,2024,Naissances,26558
59,2025,Deces,23059
59,2025,Naissances,25487
60,1968,PopulationLegale,540988
60,1975,PopulationLegale,606320
60,1982,PopulationLegale,661781
60,1990,PopulationLegale,725603
60,1999,PopulationLegale,766441
60,2007,PopulationLegale,796624
60,2008,Deces,6185
60,2008,Naissances,11162
60,2009,Deces,6114
60,2009,Naissances,11013
60,2010,Deces,6109
60,2010,Naissances,10960
60,2011,Deces,6217
60,2011,Naissances,11032
60,2012,Actifs1564,390431
60,2012,ArriveesHorsDep,26429
60,2012,Chomeurs1564,50257
60,2012,Deces,6337
60,2012,Logements,354216
60,2012,LogementsVacants,22852
60,2012,Naissances,10941
60,2012,Pop65Plus,113448
60,2012,PopUnAnPlus,799196
60,2012,Population,810300
60,2012,PopulationLegale,810300
60,2012,RPMaisons,218459
60,2012,RPProprietaires,200067
60,2012,ResidencesPrincipales,322432
60,2013,Deces,6353
60,2013,Naissances,10814
60,2014,Deces,6181
60,2014,Naissances,10802
60,2015,Deces,6580
60,2015,Naissances,10614
60,2016,Deces,6658
60,2016,Naissances,10159
60,2017,Actifs1564,389704
60,2017,ArriveesHorsDep,24633
60,2017,Chomeurs1564,53617
60,2017,Deces,6782
60,2017,Logements,372778
60,2017,LogementsVacants,26665
60,2017,Naissances,9974
60,2017,Pop65Plus,134395
60,2017,PopUnAnPlus,814179
60,2017,Population,824503
60,2017,PopulationLegale,824503
60,2017,RPMaisons,227493
60,2017,RPProprietaires,207255
60,2017,ResidencesPrincipales,336832
60,2018,Deces,6697
60,2018,Naissances,9565
60,2019,Deces,6687
60,2019,Naissances,9509
60,2020,Deces,7711
60,2020,Naissances,9319
60,2021,Deces,7415
60,2021,Naissances,9331
60,2022,Deces,7294
60,2022,Naissances,9202
60,2023,Actifs1564,392304
60,2023,ArriveesHorsDep,23346
60,2023,Chomeurs1564,45908
60,2023,Deces,7136
60,2023,Logements,387179
60,2023,LogementsVacants,27037
60,2023,Naissances,8509
60,2023,NiveauVieMedian,25970
60,2023,Pop65Plus,151747
60,2023,PopUnAnPlus,820639
60,2023,Population,829899
60,2023,PopulationLegale,829899
60,2023,RPMaisons,235537
60,2023,RPProprietaires,215209
60,2023,RPProprietaires65Plus,71360
60,2023,RPTotalAge,350520
60,2023,ResidencesPrincipales,350520
60,2023,TauxPauvrete,14
60,2024,Deces,7071
60,2024,Naissances,8455
60,2025,Deces,7189
60,2025,Naissances,7989
61,1968,PopulationLegale,288503
61,1975,PopulationLegale,293523
61,1982,PopulationLegale,295472
61,1990,PopulationLegale,293204
61,1999,PopulationLegale,292337
61,2007,PopulationLegale,292609
61,2008,Deces,3180
61,2008,Naissances,3185
61,2009,Deces,3120
61,2009,Naissances,3248
61,2010,Deces,3104
61,2010,Naissances,3192
61,2011,Deces,3123
61,2011,Naissances,3105
61,2012,Actifs1564,125484
61,2012,ArriveesHorsDep,9585
61,2012,Chomeurs1564,15611
61,2012,Deces,3359
61,2012,Logements,161737
61,2012,LogementsVacants,16191
61,2012,Naissances,2933
61,2012,Pop65Plus,63165
61,2012,PopUnAnPlus,286797
61,2012,Population,290015
61,2012,PopulationLegale,290015
61,2012,RPMaisons,102376
61,2012,RPProprietaires,81578
61,2012,ResidencesPrincipales,128463
61,2013,Deces,3316
61,2013,Naissances,2834
61,2014,Deces,3298
61,2014,Naissances,2810
61,2015,Deces,3285
61,2015,Naissances,2675
61,2016,Deces,3359
61,2016,Naissances,2643
61,2017,Actifs1564,120384
61,2017,ArriveesHorsDep,9084
61,2017,Chomeurs1564,15786
61,2017,Deces,3309
61,2017,Logements,164926
61,2017,LogementsVacants,18425
61,2017,Naissances,2495
61,2017,Pop65Plus,70781
61,2017,PopUnAnPlus,280754
61,2017,Population,283372
61,2017,PopulationLegale,283372
61,2017,RPMaisons,103482
61,2017,RPProprietaires,82948
61,2017,ResidencesPrincipales,129187
61,2018,Deces,3491
61,2018,Naissances,2444
61,2019,Deces,3577
61,2019,Naissances,2349
61,2020,Deces,3716
61,2020,Naissances,2324
61,2021,Deces,3803
61,2021,Naissances,2281
61,2022,Deces,3761
61,2022,Naissances,2391
61,2023,Actifs1564,117111
61,2023,ArriveesHorsDep,9517
61,2023,Chomeurs1564,12760
61,2023,Deces,3670
61,2023,Logements,165473
61,2023,LogementsVacants,17071
61,2023,Naissances,2270
61,2023,NiveauVieMedian,24110
61,2023,Pop65Plus,76302
61,2023,PopUnAnPlus,272848
61,2023,Population,275201
61,2023,PopulationLegale,275201
61,2023,RPMaisons,104571
61,2023,RPProprietaires,84073
61,2023,RPProprietaires65Plus,36908
61,2023,RPTotalAge,130839
61,2023,ResidencesPrincipales,130839
61,2023,TauxPauvrete,16
61,2024,Deces,3642
61,2024,Naissances,2150
61,2025,Deces,3580
61,2025,Naissances,2133
62,1968,PopulationLegale,1397099
62,1975,PopulationLegale,1402295
62,1982,PopulationLegale,1412413
62,1990,PopulationLegale,1433203
62,1999,PopulationLegale,1441568
62,2007,PopulationLegale,1456726
62,2008,Deces,14166
62,2008,Naissances,19902
62,2009,Deces,14209
62,2009,Naissances,19661
62,2010,Deces,14114
62,2010,Naissances,19784
62,2011,Deces,13919
62,2011,Naissances,19720
62,2012,Actifs1564,641878
62,2012,ArriveesHorsDep,25002
62,2012,Chomeurs1564,107479
62,2012,Deces,14535
62,2012,Logements,686348
62,2012,LogementsVacants,44411
62,2012,Naissances,19017
62,2012,Pop65Plus,230310
62,2012,PopUnAnPlus,1443793
62,2012,Population,1463628
62,2012,PopulationLegale,1463628
62,2012,RPMaisons,480857
62,2012,RPProprietaires,342852
62,2012,ResidencesPrincipales,597628
62,2013,Deces,14671
62,2013,Naissances,19054
62,2014,Deces,13826
62,2014,Naissances,18809
62,2015,Deces,14616
62,2015,Naissances,17729
62,2016,Deces,14663
62,2016,Naissances,17063
62,2017,Actifs1564,642112
62,2017,ArriveesHorsDep,23579
62,2017,Chomeurs1564,110429
62,2017,Deces,14874
62,2017,Logements,713245
62,2017,LogementsVacants,54612
62,2017,Naissances,16604
62,2017,Pop65Plus,264433
62,2017,PopUnAnPlus,1450603
62,2017,Population,1468018
62,2017,PopulationLegale,1468018
62,2017,RPMaisons,493171
62,2017,RPProprietaires,353535
62,2017,ResidencesPrincipales,613690
62,2018,Deces,15257
62,2018,Naissances,15600
62,2019,Deces,14597
62,2019,Naissances,15590
62,2020,Deces,15947
62,2020,Naissances,15261
62,2021,Deces,16027
62,2021,Naissances,15419
62,2022,Deces,16088
62,2022,Naissances,15030
62,2023,Actifs1564,652087
62,2023,ArriveesHorsDep,23590
62,2023,Chomeurs1564,88593
62,2023,Deces,15242
62,2023,Logements,735442
62,2023,LogementsVacants,51476
62,2023,Naissances,14130
62,2023,NiveauVieMedian,23260
62,2023,Pop65Plus,297262
62,2023,PopUnAnPlus,1442877
62,2023,Population,1457905
62,2023,PopulationLegale,1457905
62,2023,RPMaisons,507549
62,2023,RPProprietaires,370665
62,2023,RPProprietaires65Plus,134473
62,2023,RPTotalAge,634567
62,2023,ResidencesPrincipales,634567
62,2023,TauxPauvrete,19
62,2024,Deces,15055
62,2024,Naissances,13903
62,2025,Deces,15074
62,2025,Naissances,13116
63,1968,PopulationLegale,547743
63,1975,PopulationLegale,580033
63,1982,PopulationLegale,594365
63,1990,PopulationLegale,598213
63,1999,PopulationLegale,604266
63,2007,PopulationLegale,626639
63,2008,Deces,5994
63,2008,Naissances,6865
63,2009,Deces,6065
63,2009,Naissances,6774
63,2010,Deces,6080
63,2010,Naissances,7131
63,2011,Deces,5888
63,2011,Naissances,6828
63,2012,Actifs1564,296831
63,2012,ArriveesHorsDep,22039
63,2012,Chomeurs1564,33387
63,2012,Deces,6256
63,2012,Logements,368303
63,2012,LogementsVacants,37810
63,2012,Naissances,6933
63,2012,Pop65Plus,120585
63,2012,PopUnAnPlus,630968
63,2012,Population,638092
63,2012,PopulationLegale,638092
63,2012,RPMaisons,184688
63,2012,RPProprietaires,180863
63,2012,ResidencesPrincipales,293631
63,2013,Deces,6114
63,2013,Naissances,6699
63,2014,Deces,5996
63,2014,Naissances,6908
63,2015,Deces,6304
63,2015,Naissances,6618
63,2016,Deces,6320
63,2016,Naissances,6532
63,2017,Actifs1564,299578
63,2017,ArriveesHorsDep,21012
63,2017,Chomeurs1564,36337
63,2017,Deces,6575
63,2017,Logements,386425
63,2017,LogementsVacants,40194
63,2017,Naissances,6528
63,2017,Pop65Plus,138390
63,2017,PopUnAnPlus,647096
63,2017,Population,653742
63,2017,PopulationLegale,653742
63,2017,RPMaisons,192509
63,2017,RPProprietaires,188321
63,2017,ResidencesPrincipales,306690
63,2018,Deces,6439
63,2018,Naissances,6555
63,2019,Deces,6611
63,2019,Naissances,6424
63,2020,Deces,7055
63,2020,Naissances,6175
63,2021,Deces,6951
63,2021,Naissances,6346
63,2022,Deces,7091
63,2022,Naissances,6055
63,2023,Actifs1564,306641
63,2023,ArriveesHorsDep,19800
63,2023,Chomeurs1564,30337
63,2023,Deces,6773
63,2023,Logements,405109
63,2023,LogementsVacants,42711
63,2023,Naissances,5510
63,2023,NiveauVieMedian,26040
63,2023,Pop65Plus,152456
63,2023,PopUnAnPlus,658447
63,2023,Population,664453
63,2023,PopulationLegale,664453
63,2023,RPMaisons,201670
63,2023,RPProprietaires,198998
63,2023,RPProprietaires65Plus,77764
63,2023,RPTotalAge,320881
63,2023,ResidencesPrincipales,320881
63,2023,TauxPauvrete,15
63,2024,Deces,6640
63,2024,Naissances,5415
63,2025,Deces,6986
63,2025,Naissances,5418
64,1968,PopulationLegale,508734
64,1975,PopulationLegale,534748
64,1982,PopulationLegale,555696
64,1990,PopulationLegale,578516
64,1999,PopulationLegale,600018
64,2007,PopulationLegale,643090
64,2008,Deces,6369
64,2008,Naissances,6455
64,2009,Deces,6398
64,2009,Naissances,6652
64,2010,Deces,6469
64,2010,Naissances,6569
64,2011,Deces,6321
64,2011,Naissances,6459
64,2012,Actifs1564,301123
64,2012,ArriveesHorsDep,23747
64,2012,Chomeurs1564,32684
64,2012,Deces,6840
64,2012,Logements,377782
64,2012,LogementsVacants,27833
64,2012,Naissances,6490
64,2012,Pop65Plus,140840
64,2012,PopUnAnPlus,654174
64,2012,Population,660871
64,2012,PopulationLegale,660871
64,2012,RPMaisons,168217
64,2012,RPProprietaires,183854
64,2012,ResidencesPrincipales,299881
64,2013,Deces,6781
64,2013,Naissances,6269
64,2014,Deces,6718
64,2014,Naissances,6497
64,2015,Deces,7063
64,2015,Naissances,6247
64,2016,Deces,7008
64,2016,Naissances,6144
64,2017,Actifs1564,306729
64,2017,ArriveesHorsDep,23536
64,2017,Chomeurs1564,36838
64,2017,Deces,7329
64,2017,Logements,404979
64,2017,LogementsVacants,33329
64,2017,Naissances,5965
64,2017,Pop65Plus,158596
64,2017,PopUnAnPlus,670893
64,2017,Population,677309
64,2017,PopulationLegale,677309
64,2017,RPMaisons,176325
64,2017,RPProprietaires,193698
64,2017,ResidencesPrincipales,316658
64,2018,Deces,7338
64,2018,Naissances,5839
64,2019,Deces,7243
64,2019,Naissances,5893
64,2020,Deces,7549
64,2020,Naissances,5950
64,2021,Deces,7513
64,2021,Naissances,5979
64,2022,Deces,8044
64,2022,Naissances,5893
64,2023,Actifs1564,324101
64,2023,ArriveesHorsDep,23303
64,2023,Chomeurs1564,31816
64,2023,Deces,7697
64,2023,Logements,430789
64,2023,LogementsVacants,29929
64,2023,Naissances,5477
64,2023,NiveauVieMedian,26300
64,2023,Pop65Plus,179091
64,2023,PopUnAnPlus,700434
64,2023,Population,706564
64,2023,PopulationLegale,706564
64,2023,RPMaisons,186541
64,2023,RPProprietaires,208241
64,2023,RPProprietaires65Plus,86032
64,2023,RPTotalAge,343946
64,2023,ResidencesPrincipales,343946
64,2023,TauxPauvrete,13
64,2024,Deces,7558
64,2024,Naissances,5360
64,2025,Deces,7726
64,2025,Naissances,5170
65,1968,PopulationLegale,225730
65,1975,PopulationLegale,227222
65,1982,PopulationLegale,227922
65,1990,PopulationLegale,224759
65,1999,PopulationLegale,222368
65,2007,PopulationLegale,228594
65,2008,Deces,2709
65,2008,Naissances,2095
65,2009,Deces,2557
65,2009,Naissances,2161
65,2010,Deces,2550
65,2010,Naissances,2149
65,2011,Deces,2657
65,2011,Naissances,2110
65,2012,Actifs1564,99222
65,2012,ArriveesHorsDep,8786
65,2012,Chomeurs1564,12541
65,2012,Deces,2828
65,2012,Logements,154677
65,2012,LogementsVacants,13827
65,2012,Naissances,2201
65,2012,Pop65Plus,54669
65,2012,PopUnAnPlus,226701
65,2012,Population,228854
65,2012,PopulationLegale,228854
65,2012,RPMaisons,71601
65,2012,RPProprietaires,68667
65,2012,ResidencesPrincipales,105139
65,2013,Deces,2712
65,2013,Naissances,2057
65,2014,Deces,2678
65,2014,Naissances,2111
65,2015,Deces,2842
65,2015,Naissances,1992
65,2016,Deces,2827
65,2016,Naissances,1913
65,2017,Actifs1564,97907
65,2017,ArriveesHorsDep,7626
65,2017,Chomeurs1564,13402
65,2017,Deces,2810
65,2017,Logements,161703
65,2017,LogementsVacants,15674
65,2017,Naissances,1907
65,2017,Pop65Plus,60287
65,2017,PopUnAnPlus,226629
65,2017,Population,228530
65,2017,PopulationLegale,228530
65,2017,RPMaisons,74750
65,2017,RPProprietaires,70597
65,2017,ResidencesPrincipales,108420
65,2018,Deces,2953
65,2018,Naissances,1802
65,2019,Deces,2864
65,2019,Naissances,1824
65,2020,Deces,3093
65,2020,Naissances,1897
65,2021,Deces,3098
65,2021,Naissances,1810
65,2022,Deces,3329
65,2022,Naissances,1862
65,2023,Actifs1564,98693
65,2023,ArriveesHorsDep,7753
65,2023,Chomeurs1564,10956
65,2023,Deces,2985
65,2023,Logements,167493
65,2023,LogementsVacants,14381
65,2023,Naissances,1785
65,2023,NiveauVieMedian,24320
65,2023,Pop65Plus,65771
65,2023,PopUnAnPlus,229589
65,2023,Population,231349
65,2023,PopulationLegale,231349
65,2023,RPMaisons,77828
65,2023,RPProprietaires,73506
65,2023,RPProprietaires65Plus,32757
65,2023,RPTotalAge,113916
65,2023,ResidencesPrincipales,113916
65,2023,TauxPauvrete,17
65,2024,Deces,3020
65,2024,Naissances,1665
65,2025,Deces,3100
65,2025,Naissances,1596
66,1968,PopulationLegale,281976
66,1975,PopulationLegale,299506
66,1982,PopulationLegale,334557
66,1990,PopulationLegale,363796
66,1999,PopulationLegale,392803
66,2007,PopulationLegale,437157
66,2008,Deces,4889
66,2008,Naissances,4756
66,2009,Deces,4911
66,2009,Naissances,4837
66,2010,Deces,5062
66,2010,Naissances,4869
66,2011,Deces,4966
66,2011,Naissances,4843
66,2012,Actifs1564,186991
66,2012,ArriveesHorsDep,15674
66,2012,Chomeurs1564,33703
66,2012,Deces,5248
66,2012,Logements,328857
66,2012,LogementsVacants,26008
66,2012,Naissances,4943
66,2012,Pop65Plus,104565
66,2012,PopUnAnPlus,452939
66,2012,Population,457793
66,2012,PopulationLegale,457793
66,2012,RPMaisons,132469
66,2012,RPProprietaires,125872
66,2012,ResidencesPrincipales,208456
66,2013,Deces,5131
66,2013,Naissances,4914
66,2014,Deces,5111
66,2014,Naissances,4800
66,2015,Deces,5514
66,2015,Naissances,4718
66,2016,Deces,5455
66,2016,Naissances,4439
66,2017,Actifs1564,192480
66,2017,ArriveesHorsDep,15043
66,2017,Chomeurs1564,37622
66,2017,Deces,5699
66,2017,Logements,349914
66,2017,LogementsVacants,28593
66,2017,Naissances,4429
66,2017,Pop65Plus,121086
66,2017,PopUnAnPlus,469835
66,2017,Population,474452
66,2017,PopulationLegale,474452
66,2017,RPMaisons,140229
66,2017,RPProprietaires,132465
66,2017,ResidencesPrincipales,221977
66,2018,Deces,5890
66,2018,Naissances,4342
66,2019,Deces,5746
66,2019,Naissances,4319
66,2020,Deces,6007
66,2020,Naissances,4329
66,2021,Deces,6342
66,2021,Naissances,4512
66,2022,Deces,6742
66,2022,Naissances,4318
66,2023,Actifs1564,201985
66,2023,ArriveesHorsDep,14998
66,2023,Chomeurs1564,33278
66,2023,Deces,6198
66,2023,Logements,368673
66,2023,LogementsVacants,27675
66,2023,Naissances,4146
66,2023,NiveauVieMedian,23080
66,2023,Pop65Plus,136677
66,2023,PopUnAnPlus,492670
66,2023,Population,496855
66,2023,PopulationLegale,496855
66,2023,RPMaisons,151594
66,2023,RPProprietaires,144741
66,2023,RPProprietaires65Plus,67238
66,2023,RPTotalAge,240478
66,2023,ResidencesPrincipales,240478
66,2023,TauxPauvrete,22
66,2024,Deces,6130
66,2024,Naissances,4045
66,2025,Deces,6237
66,2025,Naissances,3759
67,1968,PopulationLegale,827367
67,1975,PopulationLegale,882121
67,1982,PopulationLegale,915676
67,1990,PopulationLegale,953053
67,1999,PopulationLegale,1026120
67,2007,PopulationLegale,1084840
67,2008,Deces,8207
67,2008,Naissances,13231
67,2009,Deces,8513
67,2009,Naissances,13218
67,2010,Deces,8440
67,2010,Naissances,13346
67,2011,Deces,8258
67,2011,Naissances,13030
67,2012,Actifs1564,544143
67,2012,ArriveesHorsDep,27512
67,2012,Chomeurs1564,63802
67,2012,Deces,8601
67,2012,Logements,520432
67,2012,LogementsVacants,37292
67,2012,Naissances,12895
67,2012,Pop65Plus,173416
67,2012,PopUnAnPlus,1091527
67,2012,Population,1104667
67,2012,PopulationLegale,1104667
67,2012,RPMaisons,225775
67,2012,RPProprietaires,267441
67,2012,ResidencesPrincipales,470723
67,2013,Deces,8820
67,2013,Naissances,13043
67,2014,Deces,8660
67,2014,Naissances,13262
67,2015,Deces,9215
67,2015,Naissances,12570
67,2016,Deces,9081
67,2016,Naissances,12516
67,2017,Actifs1564,548334
67,2017,ArriveesHorsDep,27175
67,2017,Chomeurs1564,66773
67,2017,Deces,9341
67,2017,Logements,554075
67,2017,LogementsVacants,43617
67,2017,Naissances,12299
67,2017,Pop65Plus,200048
67,2017,PopUnAnPlus,1113271
67,2017,Population,1125559
67,2017,PopulationLegale,1125559
67,2017,RPMaisons,233312
67,2017,RPProprietaires,278039
67,2017,ResidencesPrincipales,493333
67,2018,Deces,9672
67,2018,Naissances,12176
67,2019,Deces,9519
67,2019,Naissances,12019
67,2020,Deces,10785
67,2020,Naissances,11797
67,2021,Deces,10215
67,2021,Naissances,11660
67,2022,Deces,10808
67,2022,Naissances,11298
67,2023,Actifs1564,569668
67,2023,ArriveesHorsDep,26383
67,2023,Chomeurs1564,57746
67,2023,Deces,10211
67,2023,Logements,593877
67,2023,LogementsVacants,46781
67,2023,Naissances,10699
67,2023,NiveauVieMedian,26890
67,2023,Pop65Plus,229202
67,2023,PopUnAnPlus,1152726
67,2023,Population,1163810
67,2023,PopulationLegale,1163810
67,2023,RPMaisons,240159
67,2023,RPProprietaires,293914
67,2023,RPProprietaires65Plus,103852
67,2023,RPTotalAge,527218
67,2023,ResidencesPrincipales,527218
67,2023,TauxPauvrete,15
67,2024,Deces,10250
67,2024,Naissances,10408
67,2025,Deces,10498
67,2025,Naissances,9897
68,1968,PopulationLegale,585018
68,1975,PopulationLegale,635209
68,1982,PopulationLegale,650372
68,1990,PopulationLegale,671319
68,1999,PopulationLegale,708025
68,2007,PopulationLegale,742408
68,2008,Deces,5679
68,2008,Naissances,8909
68,2009,Deces,6037
68,2009,Naissances,8938
68,2010,Deces,5989
68,2010,Naissances,9177
68,2011,Deces,5988
68,2011,Naissances,8927
68,2012,Actifs1564,365065
68,2012,ArriveesHorsDep,15685
68,2012,Chomeurs1564,48866
68,2012,Deces,6284
68,2012,Logements,360197
68,2012,LogementsVacants,31294
68,2012,Naissances,8818
68,2012,Pop65Plus,126301
68,2012,PopUnAnPlus,745984
68,2012,Population,755202
68,2012,PopulationLegale,755202
68,2012,RPMaisons,171708
68,2012,RPProprietaires,193745
68,2012,ResidencesPrincipales,319417
68,2013,Deces,6466
68,2013,Naissances,8713
68,2014,Deces,6266
68,2014,Naissances,8826
68,2015,Deces,6697
68,2015,Naissances,8636
68,2016,Deces,6632
68,2016,Naissances,8285
68,2017,Actifs1564,363105
68,2017,ArriveesHorsDep,15763
68,2017,Chomeurs1564,49844
68,2017,Deces,6808
68,2017,Logements,376960
68,2017,LogementsVacants,34053
68,2017,Naissances,8159
68,2017,Pop65Plus,144839
68,2017,PopUnAnPlus,755622
68,2017,Population,764030
68,2017,PopulationLegale,764030
68,2017,RPMaisons,177901
68,2017,RPProprietaires,200194
68,2017,ResidencesPrincipales,331111
68,2018,Deces,6986
68,2018,Naissances,8054
68,2019,Deces,6881
68,2019,Naissances,7705
68,2020,Deces,8451
68,2020,Naissances,7536
68,2021,Deces,7207
68,2021,Naissances,7360
68,2022,Deces,7664
68,2022,Naissances,7236
68,2023,Actifs1564,366929
68,2023,ArriveesHorsDep,14985
68,2023,Chomeurs1564,41584
68,2023,Deces,7329
68,2023,Logements,396502
68,2023,LogementsVacants,35568
68,2023,Naissances,6740
68,2023,NiveauVieMedian,27620
68,2023,Pop65Plus,164801
68,2023,PopUnAnPlus,763390
68,2023,Population,770738
68,2023,PopulationLegale,770738
68,2023,RPMaisons,185593
68,2023,RPProprietaires,209781
68,2023,RPProprietaires65Plus,75887
68,2023,RPTotalAge,346437
68,2023,ResidencesPrincipales,346437
68,2023,TauxPauvrete,14
68,2024,Deces,7400
68,2024,Naissances,6633
68,2025,Deces,7346
68,2025,Naissances,6454
69,1968,PopulationLegale,1326383
69,1975,PopulationLegale,1429647
69,1982,PopulationLegale,1445208
69,1990,PopulationLegale,1508966
69,1999,PopulationLegale,1578869
69,2007,PopulationLegale,1677073
69,2008,Deces,11857
69,2008,Naissances,25120
69,2009,Deces,11893
69,2009,Naissances,25528
69,2010,Deces,11649
69,2010,Naissances,25976
69,2011,Deces,11654
69,2011,Naissances,25928
69,2012,Actifs1564,848600
69,2012,ArriveesHorsDep,72143
69,2012,Chomeurs1564,103794
69,2012,Deces,12313
69,2012,Logements,848950
69,2012,LogementsVacants,61942
69,2012,Naissances,26294
69,2012,Pop65Plus,273680
69,2012,PopUnAnPlus,1737180
69,2012,Population,1762866
69,2012,PopulationLegale,1762866
