"ANNEE";"MOIS";"TYPE_LGT";"NAT_SERIES";"LOG_AUT";"LOG_COM";"SDP_AUT";"SDP_COM"
"2006";"07";"Collectif";"CVS-CJO";22972;16286;1544459;1062366
"2006";"07";"Individuel groupe";"Brute";6406;4026;606115;382864
"2006";"07";"Individuel groupe";"CVS-CJO";6137;4223;580663;401598
"2006";"07";"Individuel pur";"Brute";19153;16859;2450028;2166521
"2006";"07";"Individuel pur";"CVS-CJO";18047;16656;2308550;2140434
"2006";"07";"Residence";"Brute";3028;2459;150300;109300
"2006";"07";"Residence";"CVS-CJO";2543;1709;126226;75963
"2006";"07";"Tous Logements";"Brute";54162;38873;4925908;3671671
"2006";"07";"Tous Logements";"CVS-CJO";49699;38874;4520008;3671766
"2006";"06";"Collectif";"Brute";26187;22470;1741441;1477289
"2006";"06";"Collectif";"CVS-CJO";25018;18770;1663702;1234033
"2006";"06";"Individuel groupe";"Brute";6814;6136;626322;567416
"2006";"06";"Individuel groupe";"CVS-CJO";6276;5285;576871;488721
"2006";"06";"Individuel pur";"Brute";20593;19003;2649604;2452331
"2006";"06";"Individuel pur";"CVS-CJO";18428;17493;2371044;2257466
"2006";"06";"Residence";"Brute";2814;1681;143500;74700
"2006";"06";"Residence";"CVS-CJO";2879;1455;146815;64657
"2006";"06";"Tous Logements";"Brute";56408;49290;5160867;4571736
"2006";"06";"Tous Logements";"CVS-CJO";52601;43003;4812558;3988606
"2006";"05";"Collectif";"Brute";19886;18568;1318913;1253151
"2006";"05";"Collectif";"CVS-CJO";21992;18340;1458591;1237763
"2006";"05";"Individuel groupe";"Brute";6241;5306;588029;499656
"2006";"05";"Individuel groupe";"CVS-CJO";6614;5595;623173;526871
"2006";"05";"Individuel pur";"Brute";18666;17698;2402523;2292813
"2006";"05";"Individuel pur";"CVS-CJO";18268;17230;2351296;2232183
"2006";"05";"Residence";"Brute";3219;2461;148200;106400
"2006";"05";"Residence";"CVS-CJO";3008;2275;138486;98358
"2006";"05";"Tous Logements";"Brute";48012;44033;4457665;4152020
"2006";"05";"Tous Logements";"CVS-CJO";49882;43440;4631285;4096104
"2006";"04";"Collectif";"Brute";21559;18628;1464055;1224342
"2006";"04";"Collectif";"CVS-CJO";24379;18114;1655559;1190559
"2006";"04";"Individuel groupe";"Brute";6185;5132;564050;490857
"2006";"04";"Individuel groupe";"CVS-CJO";6585;5150;600529;492579
"2006";"04";"Individuel pur";"Brute";16607;17706;2155334;2288605
"2006";"04";"Individuel pur";"CVS-CJO";18408;17323;2389076;2239100
"2006";"04";"Residence";"Brute";2817;1657;116400;59100
"2006";"04";"Residence";"CVS-CJO";3025;1836;124995;65484
"2006";"04";"Tous Logements";"Brute";47168;43123;4299839;4062904
"2006";"04";"Tous Logements";"CVS-CJO";52397;42423;4776515;3996952
"2006";"03";"Collectif";"Brute";25727;18874;1706395;1276713
"2006";"03";"Collectif";"CVS-CJO";24910;18236;1652206;1233556
"2006";"03";"Individuel groupe";"Brute";5711;4905;542673;464678
"2006";"03";"Individuel groupe";"CVS-CJO";5579;4557;530130;431710
"2006";"03";"Individuel pur";"Brute";19834;18973;2551661;2430892
"2006";"03";"Individuel pur";"CVS-CJO";18688;16916;2404227;2167341
"2006";"03";"Residence";"Brute";1626;1579;81100;75900
"2006";"03";"Residence";"CVS-CJO";1495;1448;74566;69603
"2006";"03";"Tous Logements";"Brute";52898;44331;4881829;4248183
"2006";"03";"Tous Logements";"CVS-CJO";50672;41157;4676397;3944023
"2006";"02";"Collectif";"Brute";20651;15309;1395208;1031908
"2006";"02";"Collectif";"CVS-CJO";23513;16986;1588568;1144947
"2006";"02";"Individuel groupe";"Brute";5580;4622;533330;444534
"2006";"02";"Individuel groupe";"CVS-CJO";5965;4723;570128;454248
"2006";"02";"Individuel pur";"Brute";17541;15842;2254905;2008847
"2006";"02";"Individuel pur";"CVS-CJO";18122;16534;2329593;2096596
"2006";"02";"Residence";"Brute";2383;1984;132500;78100
"2006";"02";"Residence";"CVS-CJO";2721;2172;151294;85501
"2006";"02";"Tous Logements";"Brute";46155;37757;4315943;3563389
"2006";"02";"Tous Logements";"CVS-CJO";50321;40415;4705505;3814243
"2006";"01";"Collectif";"Brute";20270;17172;1366035;1135570
"2006";"01";"Collectif";"CVS-CJO";22288;16884;1502032;1116525
"2006";"01";"Individuel groupe";"Brute";5590;4645;522292;443285
"2006";"01";"Individuel groupe";"CVS-CJO";6100;4201;569943;400913
"2006";"01";"Individuel pur";"Brute";18537;17154;2382399;2185104
"2006";"01";"Individuel pur";"CVS-CJO";18403;16950;2365177;2159118
"2006";"01";"Residence";"Brute";2256;1584;107900;76000
"2006";"01";"Residence";"CVS-CJO";2505;1749;119809;83917
"2006";"01";"Tous Logements";"Brute";46653;40555;4378626;3839959
"2006";"01";"Tous Logements";"CVS-CJO";49296;39784;4626685;3766957
"2005";"12";"Collectif";"Brute";30362;19500;1998251;1320129
"2005";"12";"Collectif";"CVS-CJO";26358;17929;1734731;1213774
"2005";"12";"Individuel groupe";"Brute";6493;4782;598535;448087
"2005";"12";"Individuel groupe";"CVS-CJO";6094;4639;561754;434688
"2005";"12";"Individuel pur";"Brute";17146;14456;2198609;1825467
"2005";"12";"Individuel pur";"CVS-CJO";17982;17562;2305808;2217685
"2005";"12";"Residence";"Brute";2439;1495;105800;70700
"2005";"12";"Residence";"CVS-CJO";2125;1617;92179;76470
"2005";"12";"Tous Logements";"Brute";56440;40233;4901195;3664383
"2005";"12";"Tous Logements";"CVS-CJO";52559;41747;4564173;3802277
"2005";"11";"Collectif";"Brute";20380;15451;1382007;1063915
"2005";"11";"Collectif";"CVS-CJO";21368;14678;1449005;1010688
"2005";"11";"Individuel groupe";"Brute";5452;4957;520597;462934
"2005";"11";"Individuel groupe";"CVS-CJO";5782;4863;552108;454155
"2005";"11";"Individuel pur";"Brute";17152;16322;2178533;2087347
"2005";"11";"Individuel pur";"CVS-CJO";19154;16897;2432814;2160881
"2005";"11";"Residence";"Brute";2093;1500;104000;68200
"2005";"11";"Residence";"CVS-CJO";2151;1684;106882;76566
"2005";"11";"Tous Logements";"Brute";45077;38230;4185137;3682396
"2005";"11";"Tous Logements";"CVS-CJO";48455;38122;4498765;3671993
"2005";"10";"Collectif";"Brute";23183;16585;1555718;1133059
"2005";"10";"Collectif";"CVS-CJO";19430;15303;1303869;1045475
"2005";"10";"Individuel groupe";"Brute";7018;5102;678549;486664
"2005";"10";"Individuel groupe";"CVS-CJO";6132;4713;592884;449558
"2005";"10";"Individuel pur";"Brute";16399;18453;2099759;2369086
"2005";"10";"Individuel pur";"CVS-CJO";17418;16064;2230234;2062374
"2005";"10";"Residence";"Brute";2434;2363;118000;90900
"2005";"10";"Residence";"CVS-CJO";2066;1926;100159;74090
"2005";"10";"Tous Logements";"Brute";49034;42503;4452026;4079709
"2005";"10";"Tous Logements";"CVS-CJO";45046;38006;4089937;3648058
"2005";"09";"Collectif";"Brute";21972;19167;1479293;1300437
"2005";"09";"Collectif";"CVS-CJO";21116;17677;1421662;1199344
"2005";"09";"Individuel groupe";"Brute";6305;5766;582850;540118
"2005";"09";"Individuel groupe";"CVS-CJO";5789;4919;535150;460777
"2005";"09";"Individuel pur";"Brute";19396;20120;2489244;2581362
"2005";"09";"Individuel pur";"CVS-CJO";17857;16503;2291732;2117307
"2005";"09";"Residence";"Brute";2176;1559;109400;71300
"2005";"09";"Residence";"CVS-CJO";2357;1511;118500;69105
"2005";"09";"Tous Logements";"Brute";49849;46612;4660787;4493217
"2005";"09";"Tous Logements";"CVS-CJO";47119;40610;4405537;3914647
"2005";"08";"Collectif";"Brute";17136;8530;1144562;543962
"2005";"08";"Collectif";"CVS-CJO";20844;16505;1392230;1052531
"2005";"08";"Individuel groupe";"Brute";4732;2291;455054;209654
"2005";"08";"Individuel groupe";"CVS-CJO";5453;4909;524389;449232
"2005";"08";"Individuel pur";"Brute";16676;9520;2156063;1213943
"2005";"08";"Individuel pur";"CVS-CJO";17457;16730;2257040;2133326
"2005";"08";"Residence";"Brute";1802;1005;85500;47400
"2005";"08";"Residence";"CVS-CJO";2212;1839;104953;86735
"2005";"08";"Tous Logements";"Brute";40346;21346;3841179;2014959
"2005";"08";"Tous Logements";"CVS-CJO";45966;39983;4376236;3774202
"2005";"07";"Collectif";"Brute";21888;13756;1465195;915050
"2005";"07";"Collectif";"CVS-CJO";19439;14233;1301258;946780
"2005";"07";"Individuel groupe";"Brute";6047;4288;569387;403826
"2005";"07";"Individuel groupe";"CVS-CJO";6022;4658;567033;438671
"2005";"07";"Individuel pur";"Brute";18924;16240;2396276;2071389
"2005";"07";"Individuel pur";"CVS-CJO";17959;16370;2274082;2087970
"2005";"07";"Residence";"Brute";3305;2822;155000;134500
"2005";"07";"Residence";"CVS-CJO";2798;2204;131222;105045
"2005";"07";"Tous Logements";"Brute";50164;37106;4585858;3524765
"2005";"07";"Tous Logements";"CVS-CJO";46218;37465;4225125;3558867
"2005";"06";"Collectif";"Brute";24043;18101;1600146;1243334
"2005";"06";"Collectif";"CVS-CJO";23296;15069;1550430;1035070
"2005";"06";"Individuel groupe";"Brute";6683;5264;640794;497520
"2005";"06";"Individuel groupe";"CVS-CJO";6074;4571;582400;432022
"2005";"06";"Individuel pur";"Brute";20590;18173;2631800;2337330
"2005";"06";"Individuel pur";"CVS-CJO";17927;16184;2291417;2081514
"2005";"06";"Residence";"Brute";1811;2237;85500;101000
"2005";"06";"Residence";"CVS-CJO";1946;2036;91874;91925
"2005";"06";"Tous Logements";"Brute";53127;43775;4958240;4179184
"2005";"06";"Tous Logements";"CVS-CJO";49243;37860;4595754;3614481
"2005";"05";"Collectif";"Brute";16018;19055;1074786;1246968
"2005";"05";"Collectif";"CVS-CJO";17591;18673;1180332;1221970
"2005";"05";"Individuel groupe";"Brute";5159;4357;498395;405248
"2005";"05";"Individuel groupe";"CVS-CJO";5434;4503;524962;418828
"2005";"05";"Individuel pur";"Brute";18054;17550;2296527;2251023
"2005";"05";"Individuel pur";"CVS-CJO";17344;16727;2206213;2145462
"2005";"05";"Residence";"Brute";1620;1252;89600;46400
"2005";"05";"Residence";"CVS-CJO";1472;1101;81414;40804
"2005";"05";"Tous Logements";"Brute";40851;42214;3959308;3949639
"2005";"05";"Tous Logements";"CVS-CJO";41841;41004;4055260;3836429
"2005";"04";"Collectif";"Brute";17703;14829;1212272;1001823
"2005";"04";"Collectif";"CVS-CJO";19340;14152;1324371;956086
"2005";"04";"Individuel groupe";"Brute";5089;4746;480322;441733
"2005";"04";"Individuel groupe";"CVS-CJO";5254;4670;495895;434659
"2005";"04";"Individuel pur";"Brute";16990;17670;2179970;2262910
"2005";"04";"Individuel pur";"CVS-CJO";17818;16324;2286210;2090534
"2005";"04";"Residence";"Brute";2106;1363;100300;71300
"2005";"04";"Residence";"CVS-CJO";2410;1507;114778;78833
"2005";"04";"Tous Logements";"Brute";41888;38608;3972864;3777766
"2005";"04";"Tous Logements";"CVS-CJO";44822;36653;4251139;3586471
"2005";"03";"Collectif";"Brute";18586;16120;1229566;1093237
"2005";"03";"Collectif";"CVS-CJO";18681;15194;1235851;1030437
"2005";"03";"Individuel groupe";"Brute";5153;5225;490668;490001
"2005";"03";"Individuel groupe";"CVS-CJO";5112;4601;486764;431482
"2005";"03";"Individuel pur";"Brute";17851;17496;2286312;2245375
"2005";"03";"Individuel pur";"CVS-CJO";17065;15871;2185643;2036828
"2005";"03";"Residence";"Brute";2088;1844;115700;82400
"2005";"03";"Residence";"CVS-CJO";1942;1794;107610;80166
"2005";"03";"Tous Logements";"Brute";43678;40685;4122246;3911013
"2005";"03";"Tous Logements";"CVS-CJO";42800;37460;4039382;3600997
"2005";"02";"Collectif";"Brute";15862;14034;1063991;946015
"2005";"02";"Collectif";"CVS-CJO";17976;15076;1205794;1016255
"2005";"02";"Individuel groupe";"Brute";5176;4337;476618;391318
"2005";"02";"Individuel groupe";"CVS-CJO";5526;4444;508847;400972
"2005";"02";"Individuel pur";"Brute";17052;14656;2170156;1849462
"2005";"02";"Individuel pur";"CVS-CJO";17493;15171;2226281;1914451
"2005";"02";"Residence";"Brute";1137;1100;56300;42200
"2005";"02";"Residence";"CVS-CJO";1345;1264;66599;48492
"2005";"02";"Tous Logements";"Brute";39227;34127;3767065;3228995
"2005";"02";"Tous Logements";"CVS-CJO";42340;35955;4066014;3401955
"2005";"01";"Collectif";"Brute";17518;16415;1189636;1078779
"2005";"01";"Collectif";"CVS-CJO";19366;15763;1315132;1035930
"2005";"01";"Individuel groupe";"Brute";5117;4926;475951;458003
"2005";"01";"Individuel groupe";"CVS-CJO";5883;4618;547200;429366
"2005";"01";"Individuel pur";"Brute";17354;16537;2205021;2089396
"2005";"01";"Individuel pur";"CVS-CJO";17899;16773;2274269;2119214
"2005";"01";"Residence";"Brute";2053;1591;96600;60000
"2005";"01";"Residence";"CVS-CJO";2257;1689;106199;63696
"2005";"01";"Tous Logements";"Brute";42042;39469;3967208;3686178
"2005";"01";"Tous Logements";"CVS-CJO";45405;38843;4284551;3627713
"2004";"12";"Collectif";"Brute";23054;14850;1566207;983988
"2004";"12";"Collectif";"CVS-CJO";19738;14193;1340930;940454
"2004";"12";"Individuel groupe";"Brute";5647;3836;533068;365517
"2004";"12";"Individuel groupe";"CVS-CJO";5033;3843;475107;366184
"2004";"12";"Individuel pur";"Brute";16618;13550;2100743;1720737
"2004";"12";"Individuel pur";"CVS-CJO";16727;16056;2114522;2038978
"2004";"12";"Residence";"Brute";2502;1459;118200;66100
"2004";"12";"Residence";"CVS-CJO";2210;1626;104405;73666
"2004";"12";"Tous Logements";"Brute";47821;33695;4318218;3136342
"2004";"12";"Tous Logements";"CVS-CJO";43708;35718;3946816;3324644
"2004";"11";"Collectif";"Brute";18503;16784;1282341;1146480
"2004";"11";"Collectif";"CVS-CJO";18780;16295;1301538;1113077
"2004";"11";"Individuel groupe";"Brute";5244;4645;482942;435246
"2004";"11";"Individuel groupe";"CVS-CJO";5492;4447;505781;416693
"2004";"11";"Individuel pur";"Brute";15479;15467;1953783;1976076
"2004";"11";"Individuel pur";"CVS-CJO";17023;16146;2148669;2062826
"2004";"11";"Residence";"Brute";2866;1008;115700;46600
"2004";"11";"Residence";"CVS-CJO";2886;1104;116507;51038
"2004";"11";"Tous Logements";"Brute";42092;37904;3834766;3604402
"2004";"11";"Tous Logements";"CVS-CJO";44181;37992;4025083;3612770
"2004";"10";"Collectif";"Brute";22551;13976;1511850;944974
"2004";"10";"Collectif";"CVS-CJO";18361;12969;1230947;876887
"2004";"10";"Individuel groupe";"Brute";5732;4387;535779;420190
"2004";"10";"Individuel groupe";"CVS-CJO";4997;4072;467077;390019
"2004";"10";"Individuel pur";"Brute";16788;17868;2147423;2283760
"2004";"10";"Individuel pur";"CVS-CJO";17653;15825;2258069;2022638
"2004";"10";"Residence";"Brute";3132;1990;172100;90600
"2004";"10";"Residence";"CVS-CJO";2612;1549;143527;70522
"2004";"10";"Tous Logements";"Brute";48203;38221;4367152;3739524
"2004";"10";"Tous Logements";"CVS-CJO";43623;34415;3952208;3367147
"2004";"09";"Collectif";"Brute";19898;14440;1360858;1007306
"2004";"09";"Collectif";"CVS-CJO";18959;13528;1296638;943687
"2004";"09";"Individuel groupe";"Brute";5948;5075;538807;490407
"2004";"09";"Individuel groupe";"CVS-CJO";5386;4352;487898;420542
"2004";"09";"Individuel pur";"Brute";17919;19363;2308543;2473376
"2004";"09";"Individuel pur";"CVS-CJO";16736;16020;2156135;2046350
"2004";"09";"Residence";"Brute";1759;1215;80900;58800
"2004";"09";"Residence";"CVS-CJO";1877;1153;86327;55800
"2004";"09";"Tous Logements";"Brute";45524;40093;4289108;4029889
"2004";"09";"Tous Logements";"CVS-CJO";42958;35053;4047349;3523301
"2004";"08";"Collectif";"Brute";14720;6922;1022694;475804
"2004";"08";"Collectif";"CVS-CJO";17684;13551;1228622;931468
"2004";"08";"Individuel groupe";"Brute";4887;2011;466225;186571
"2004";"08";"Individuel groupe";"CVS-CJO";5568;4268;531193;395965
"2004";"08";"Individuel pur";"Brute";16123;8752;2058555;1124632
"2004";"08";"Individuel pur";"CVS-CJO";16990;15446;2169252;1984811
"2004";"08";"Residence";"Brute";1885;669;80800;35600
"2004";"08";"Residence";"CVS-CJO";2252;1415;96531;75298
"2004";"08";"Tous Logements";"Brute";37615;18354;3628274;1822607
"2004";"08";"Tous Logements";"CVS-CJO";42494;34680;4098893;3443828
"2004";"07";"Collectif";"Brute";20731;13870;1386007;931002
"2004";"07";"Collectif";"CVS-CJO";17953;13968;1200279;937580
"2004";"07";"Individuel groupe";"Brute";5580;4199;517987;394137
"2004";"07";"Individuel groupe";"CVS-CJO";5015;4318;465538;405307
"2004";"07";"Individuel pur";"Brute";17910;15890;2275783;2017693
"2004";"07";"Individuel pur";"CVS-CJO";16436;15480;2088485;1965632
"2004";"07";"Residence";"Brute";1695;1789;79200;75800
"2004";"07";"Residence";"CVS-CJO";1463;1187;68360;50293
"2004";"07";"Tous Logements";"Brute";45916;35748;4258977;3418632
"2004";"07";"Tous Logements";"CVS-CJO";40867;34953;3790653;3342605
"2004";"06";"Collectif";"Brute";18147;16116;1236253;1114941
"2004";"06";"Collectif";"CVS-CJO";17517;13686;1193335;946828
"2004";"06";"Individuel groupe";"Brute";5642;4751;535912;457961
"2004";"06";"Individuel groupe";"CVS-CJO";5249;4112;498582;396366
"2004";"06";"Individuel pur";"Brute";19548;17821;2490855;2272483
"2004";"06";"Individuel pur";"CVS-CJO";16885;15802;2151529;2015026
"2004";"06";"Residence";"Brute";2293;1398;95200;65100
"2004";"06";"Residence";"CVS-CJO";2396;1249;99476;58162
"2004";"06";"Tous Logements";"Brute";45630;40086;4358220;3910485
"2004";"06";"Tous Logements";"CVS-CJO";42047;34849;4016000;3399603
"2004";"05";"Collectif";"Brute";14707;12630;960337;837630
"2004";"05";"Collectif";"CVS-CJO";16831;12119;1099030;803740
"2004";"05";"Individuel groupe";"Brute";4722;3719;448512;352903
"2004";"05";"Individuel groupe";"CVS-CJO";5212;4071;495054;386305
"2004";"05";"Individuel pur";"Brute";16761;15339;2134636;1969350
"2004";"05";"Individuel pur";"CVS-CJO";16778;15303;2136801;1964728
"2004";"05";"Residence";"Brute";1881;1198;88600;66400
"2004";"05";"Residence";"CVS-CJO";1681;1119;79180;62021
"2004";"05";"Tous Logements";"Brute";38071;32886;3632085;3226283
"2004";"05";"Tous Logements";"CVS-CJO";40502;32612;3864010;3199402
"2004";"04";"Collectif";"Brute";16338;13347;1087070;911033
"2004";"04";"Collectif";"CVS-CJO";17380;12820;1156401;875061
"2004";"04";"Individuel groupe";"Brute";4287;4350;394664;406539
"2004";"04";"Individuel groupe";"CVS-CJO";4256;4216;391810;394016
"2004";"04";"Individuel pur";"Brute";16308;17220;2078551;2197186
"2004";"04";"Individuel pur";"CVS-CJO";16968;15896;2162672;2028250
"2004";"04";"Residence";"Brute";1465;1211;62200;50200
"2004";"04";"Residence";"CVS-CJO";1690;1346;71753;55796
"2004";"04";"Tous Logements";"Brute";38398;36128;3622485;3564958
"2004";"04";"Tous Logements";"CVS-CJO";40294;34278;3801354;3382408
"2004";"03";"Collectif";"Brute";14743;12539;985507;868896
"2004";"03";"Collectif";"CVS-CJO";15047;12096;1005828;838198
"2004";"03";"Individuel groupe";"Brute";4907;4313;462020;418957
"2004";"03";"Individuel groupe";"CVS-CJO";4991;3719;469929;361257
"2004";"03";"Individuel pur";"Brute";18072;18204;2323675;2324938
"2004";"03";"Individuel pur";"CVS-CJO";16792;15879;2159094;2027999
"2004";"03";"Residence";"Brute";1167;984;64300;42500
"2004";"03";"Residence";"CVS-CJO";1008;1070;55539;46214
"2004";"03";"Tous Logements";"Brute";38889;36040;3835502;3655291
"2004";"03";"Tous Logements";"CVS-CJO";37838;32764;3731845;3323029
"2004";"02";"Collectif";"Brute";14400;11853;962482;816875
"2004";"02";"Collectif";"CVS-CJO";15972;12597;1067553;868149
"2004";"02";"Individuel groupe";"Brute";4203;3751;388964;354930
"2004";"02";"Individuel groupe";"CVS-CJO";4545;3945;420614;373287
"2004";"02";"Individuel pur";"Brute";16405;15983;2083459;2032706
"2004";"02";"Individuel pur";"CVS-CJO";17077;16445;2168804;2091463
"2004";"02";"Residence";"Brute";2001;795;95800;30600
"2004";"02";"Residence";"CVS-CJO";2123;945;101641;36374
"2004";"02";"Tous Logements";"Brute";37009;32382;3530705;3235111
"2004";"02";"Tous Logements";"CVS-CJO";39717;33932;3789052;3389963
"2004";"01";"Collectif";"Brute";13108;11879;904521;809732
"2004";"01";"Collectif";"CVS-CJO";14554;11197;1004303;763244
"2004";"01";"Individuel groupe";"Brute";4106;4073;394816;388685
"2004";"01";"Individuel groupe";"CVS-CJO";4881;3791;469337;361774
"2004";"01";"Individuel pur";"Brute";16671;15155;2116494;1921883
"2004";"01";"Individuel pur";"CVS-CJO";17329;15508;2200032;1966649
"2004";"01";"Residence";"Brute";1321;1802;61400;69400
"2004";"01";"Residence";"CVS-CJO";1598;1849;74275;71210
"2004";"01";"Tous Logements";"Brute";35206;32909;3477231;3189700
"2004";"01";"Tous Logements";"CVS-CJO";38362;32345;3788943;3135034
"2003";"12";"Collectif";"Brute";16305;12481;1109174;849597
"2003";"12";"Collectif";"CVS-CJO";14492;12046;985842;819986
"2003";"12";"Individuel groupe";"Brute";4656;3987;441101;375920
"2003";"12";"Individuel groupe";"CVS-CJO";4531;4069;429259;383652
"2003";"12";"Individuel pur";"Brute";16453;13054;2072651;1645819
"2003";"12";"Individuel pur";"CVS-CJO";16900;15750;2128961;1985725
"2003";"12";"Residence";"Brute";1641;645;64000;35300
"2003";"12";"Residence";"CVS-CJO";1354;707;52807;38693
"2003";"12";"Tous Logements";"Brute";39055;30167;3686926;2906636
"2003";"12";"Tous Logements";"CVS-CJO";37277;32572;3519077;3138361
"2003";"11";"Collectif";"Brute";14045;11616;983680;810553
"2003";"11";"Collectif";"CVS-CJO";14448;11275;1011905;786758
"2003";"11";"Individuel groupe";"Brute";4294;3087;399011;296309
"2003";"11";"Individuel groupe";"CVS-CJO";4457;3191;414157;306292
"2003";"11";"Individuel pur";"Brute";14910;13898;1882535;1763393
"2003";"11";"Individuel pur";"CVS-CJO";17174;15051;2168387;1909687
"2003";"11";"Residence";"Brute";911;1412;41700;61100
"2003";"11";"Residence";"CVS-CJO";1017;1391;46552;60191
"2003";"11";"Tous Logements";"Brute";34160;30013;3306926;2931355
"2003";"11";"Tous Logements";"CVS-CJO";37096;30908;3591151;3018769
"2003";"10";"Collectif";"Brute";16425;11825;1133320;825208
"2003";"10";"Collectif";"CVS-CJO";13361;10957;921905;764635
"2003";"10";"Individuel groupe";"Brute";5396;4222;516124;404695
"2003";"10";"Individuel groupe";"CVS-CJO";4265;3858;407945;369804
"2003";"10";"Individuel pur";"Brute";17003;17595;2165755;2233822
"2003";"10";"Individuel pur";"CVS-CJO";16604;14930;2114932;1895480
"2003";"10";"Residence";"Brute";1581;1475;81900;64400
"2003";"10";"Residence";"CVS-CJO";1219;1094;63147;47765
"2003";"10";"Tous Logements";"Brute";40405;35117;3897099;3528125
"2003";"10";"Tous Logements";"CVS-CJO";35449;30839;3419088;3098324
"2003";"09";"Collectif";"Brute";15223;12830;1046248;853359
"2003";"09";"Collectif";"CVS-CJO";14133;12234;971334;813717
"2003";"09";"Individuel groupe";"Brute";5067;4301;455971;402265
"2003";"09";"Individuel groupe";"CVS-CJO";4614;3506;415206;327910
"2003";"09";"Individuel pur";"Brute";17903;18206;2277072;2327109
"2003";"09";"Individuel pur";"CVS-CJO";16649;14970;2117576;1913480
"2003";"09";"Residence";"Brute";1629;1247;72800;52800
"2003";"09";"Residence";"CVS-CJO";1640;1185;73292;50175
"2003";"09";"Tous Logements";"Brute";39822;36584;3852091;3635533
"2003";"09";"Tous Logements";"CVS-CJO";37036;31895;3582594;3169564
"2003";"08";"Collectif";"Brute";10734;5140;732439;347965
"2003";"08";"Collectif";"CVS-CJO";13206;10025;901117;678667
"2003";"08";"Individuel groupe";"Brute";3263;1459;292149;136137
"2003";"08";"Individuel groupe";"CVS-CJO";3997;3199;357867;298494
"2003";"08";"Individuel pur";"Brute";14144;7463;1807463;951704
"2003";"08";"Individuel pur";"CVS-CJO";16200;13766;2070199;1755481
"2003";"08";"Residence";"Brute";1278;391;60400;24300
"2003";"08";"Residence";"CVS-CJO";1528;1015;72215;63081
"2003";"08";"Tous Logements";"Brute";29419;14453;2892451;1460106
"2003";"08";"Tous Logements";"CVS-CJO";34931;28005;3434386;2829189
"2003";"07";"Collectif";"Brute";16211;12626;1081568;866015
"2003";"07";"Collectif";"CVS-CJO";13821;12667;922112;868827
"2003";"07";"Individuel groupe";"Brute";5187;3210;496576;306969
"2003";"07";"Individuel groupe";"CVS-CJO";4413;3301;422477;315671
"2003";"07";"Individuel pur";"Brute";18736;15640;2373836;1989496
"2003";"07";"Individuel pur";"CVS-CJO";16572;15015;2099659;1909992
"2003";"07";"Residence";"Brute";1813;1068;75000;53100
"2003";"07";"Residence";"CVS-CJO";1658;565;68588;28091
"2003";"07";"Tous Logements";"Brute";41947;32544;4026980;3215580
"2003";"07";"Tous Logements";"CVS-CJO";36464;31548;3500603;3117168
"2003";"06";"Collectif";"Brute";11933;13724;831818;931039
"2003";"06";"Collectif";"CVS-CJO";11874;11895;827705;806959
"2003";"06";"Individuel groupe";"Brute";3905;4132;378620;389935
"2003";"06";"Individuel groupe";"CVS-CJO";3863;3762;374548;355018
"2003";"06";"Individuel pur";"Brute";17322;15858;2206055;2038725
"2003";"06";"Individuel pur";"CVS-CJO";15978;14693;2034889;1888951
"2003";"06";"Residence";"Brute";851;567;48200;27900
"2003";"06";"Residence";"CVS-CJO";917;415;51938;20421
"2003";"06";"Tous Logements";"Brute";34011;34281;3464693;3387599
"2003";"06";"Tous Logements";"CVS-CJO";32632;30765;3324215;3040153
"2003";"05";"Collectif";"Brute";11587;11176;774648;785865
"2003";"05";"Collectif";"CVS-CJO";13081;10632;874529;747612
"2003";"05";"Individuel groupe";"Brute";3093;2861;306065;275340
"2003";"05";"Individuel groupe";"CVS-CJO";3762;3234;372265;311237
"2003";"05";"Individuel pur";"Brute";14967;13905;1909114;1773496
"2003";"05";"Individuel pur";"CVS-CJO";15250;14016;1945212;1787653
"2003";"05";"Residence";"Brute";1767;1395;62200;61400
"2003";"05";"Residence";"CVS-CJO";1572;1396;55336;61444
"2003";"05";"Tous Logements";"Brute";31414;29337;3052027;2896101
"2003";"05";"Tous Logements";"CVS-CJO";33665;29278;3270723;2890277
"2003";"04";"Collectif";"Brute";12060;11161;824816;793839
"2003";"04";"Collectif";"CVS-CJO";12663;10672;866057;759058
"2003";"04";"Individuel groupe";"Brute";3938;3191;369042;296914
"2003";"04";"Individuel groupe";"CVS-CJO";4042;3105;378788;288912
"2003";"04";"Individuel pur";"Brute";15288;15733;1957841;2024253
"2003";"04";"Individuel pur";"CVS-CJO";15858;14519;2030837;1868056
"2003";"04";"Residence";"Brute";822;616;47600;35500
"2003";"04";"Residence";"CVS-CJO";917;705;53101;40629
"2003";"04";"Tous Logements";"Brute";32108;30701;3199299;3150506
"2003";"04";"Tous Logements";"CVS-CJO";33480;29001;3336008;2976054
"2003";"03";"Collectif";"Brute";11279;12163;767490;851084
"2003";"03";"Collectif";"CVS-CJO";12223;11779;831725;824214
"2003";"03";"Individuel groupe";"Brute";3362;3950;311888;379083
"2003";"03";"Individuel groupe";"CVS-CJO";3684;3456;341760;331674
"2003";"03";"Individuel pur";"Brute";15062;16936;1931669;2170480
"2003";"03";"Individuel pur";"CVS-CJO";15063;15428;1931797;1977218
"2003";"03";"Residence";"Brute";1864;523;78600;28600
"2003";"03";"Residence";"CVS-CJO";1723;662;72654;36201
